id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors,score
tm41792,django unchained,MOVIE,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",2012,R,165,"Western, Drama",Us,0.0,8.4,1472668.0,56.588,8.1,"['Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington', 'Samuel L. Jackson', 'Walton Goggins', 'Dennis Christopher', 'James Remar', 'David Steen', 'Dana Gourrier', 'Nichole Galicia', 'Laura Cayouette', 'Ato Essandoh', 'Sammi Rotibi', 'Clay Donahue Fontenot', 'Escalante Lundy', 'Miriam F. Glover', 'Don Johnson', 'Franco Nero', 'James Russo', 'Tom Wopat', 'Don Stroud', 'Amber Tamblyn', 'Bruce Dern', 'M.C. Gainey', 'Cooper Huckabee', 'Doc Duhame', 'Jonah Hill', 'Lee Horsley', 'Zoë Bell', 'Michael Bowen', 'Robert Carradine', 'Jake Garber', 'Ted Neeley', 'James Parks', 'Tom Savini', 'Michael Parks', 'John Jarratt', 'Quentin Tarantino', 'Amari Cheatom', 'Keith Jefferson', 'Marcus Henderson', 'Lil Chuuch', 'Kinetic', 'Louise Stratten', 'Kim Robillard', 'Shana Stein', 'Shannon Hazlett', 'Jack Lucarelli', 'Victoria Thomas', 'Grace Collins', 'Sharon Pierre-Louis', 'Christopher Berry', 'Kim Collins', 'Dane Rhodes', 'J.D. Evermore', 'Rex Linn', 'Michael Bacall', 'Ronan Hice', 'Ned Bellamy', 'Dave Coennen', 'Danièle Watts', 'Jon Eyez', 'Omar J. Dorsey', 'Evan Parke', 'Craig Stark', 'Brian Brown', 'Ritchie Montgomery', 'Nicholas Dashnaw', 'Jarrod Bunch', 'Edrick Browne', 'Kerry Sims', 'Jamal Duff', 'Todd Allen', 'Lewis Smith', 'Keniaryn Mitchell', 'Jakel Marshall', 'Carl Singleton', 'Ashley Toman', 'John McConnell', 'Mark Amos', ""Monica Rene'e Anderson"", 'Marsha Stephanie Blake', 'Catherine Lambert', 'Deborah Ayorinde', 'Takara Clark', 'Kimberley Drummond', 'Tenaj L. Jackson', 'Carl Bailey', 'Ross P. Cook', 'Gregory Allen Gabroy', 'Seth Bailey', 'David G. Baker', 'Richie J. Ladner', 'Glen Warner', 'Kesha Bullard', 'Edward J. Clare', 'Jordon Michael Corbin', 'Mike DeMille', 'Gary Grubbs', 'Justin Hall', 'Sandra Linz', 'Kasey James', 'Skipper Landry', 'Elton LeBlanc', 'Cindy Mah', 'Johnny Otto', 'Belinda Owino', 'Mark Ulano', 'Misty Upham', 'Russ Tamblyn', 'Fatimah Taliah']",['Quentin Tarantino'],8.389017556596212
ts55982,anne with an e,SHOW,"A coming-of-age story about an outsider who, against all odds and numerous challenges, fights for love and acceptance and for her place in the world. The series centers on a young orphaned girl in the late 1890’s, who, after an abusive childhood spent in orphanages and the homes of strangers, is mistakenly sent to live with an elderly woman and her aging brother. Over time, 13-year-old Anne will transform their lives and eventually the small town in which they live with her unique spirit, fierce intellect and brilliant imagination.",2017,TV-G,46,"Drama, Family",Ca,3.0,8.7,51001.0,147.762,8.8,"['Amybeth McNulty', 'Geraldine James', 'R. H. Thomson', 'Corrine Koslo', 'Dalila Bela', 'Lucas Jade Zumann', 'Aymeric Jett Montaz', 'Dalmar Abuzeid']",[],8.383610254802845
ts36577,the last kingdom,SHOW,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",2015,TV-MA,55,"Action, War, Drama, History, European",Gb,5.0,8.5,126473.0,180.003,8.3,"['Alexander Dreymon', 'Emily Cox', 'Ian Hart', 'Caspar Griffiths', 'Ruby Hartley']",[],8.372993005547158
ts81007,after life,SHOW,"Tony had a perfect life. But after his wife Lisa suddenly dies, Tony changes. After contemplating taking his own life, he decides instead to live long enough to punish the world by saying and doing whatever he likes from now on.",2019,TV-MA,28,"Comedy, Drama",Gb,3.0,8.5,124972.0,18.619,7.9,"['Ricky Gervais', 'Tom Basden', 'Kerry Godliman', 'David Bradley', 'Joe Wilkinson', 'Tony Way', 'Diane Morgan', 'Ashley Jensen', 'Tommy Finnegan', 'Jo Hartley', 'Penelope Wilton', 'David Earl', 'Ethan Lawrence', 'Michelle Greenidge', 'Kath Hughes']",[],8.371547358328883
tm142564,3 idiots,MOVIE,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",2009,PG-13,170,"Comedy, Drama",In,0.0,8.4,385782.0,49.398,8.0,"['Aamir Khan', 'Sharman Joshi', 'R. Madhavan', 'Kareena Kapoor Khan', 'Boman Irani', 'Omi Vaidya', 'Farida Dadi', 'Parikshat Sahni', 'Amardeep Jha', 'Mukund Bhatt', 'Mona Singh', 'Olivier Lafont', 'Achyut Potdar', 'Chaitali Bose', 'Jayant Kripalani', 'Akhil Mishra', 'Atul Tiwari', 'Rajeev Ravindranathan', 'Supriya Shukla', 'Rahul Kumar', 'Javed Jaffrey', 'Ali Fazal', 'Arun Bali']",['Rajkumar Hirani'],8.358619614298743
ts21867,schitt's creek,SHOW,"Formerly filthy rich video store magnate Johnny Rose, his soap star wife Moira, and their two kids, über-hipster son David and socialite daughter Alexis, suddenly find themselves broke and forced to live in Schitt's Creek, a small depressing town they once bought as a joke.",2015,TV-14,22,Comedy,Ca,6.0,8.5,112537.0,38.016,7.7,"['Eugene Levy', ""Catherine O'Hara"", 'Dan Levy', 'Annie Murphy', 'Emily Hampshire', 'Chris Elliott', 'Jennifer Robertson', 'Sarah Levy', 'Noah Reid']",[],8.35817348468062
ts217231,heartstopper,SHOW,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.,2022,TV-14,28,"Drama, Romance",Gb,1.0,8.9,28978.0,926.362,8.9,"['Joe Locke', 'Kit Connor', 'William Gao', 'Yasmin Finney']",[],8.350935169551509
tm1038686,bo burnham: inside,MOVIE,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",2021,R,87,"Comedy, Drama, Music, Reality",Us,0.0,8.7,44074.0,12.489,8.3,['Bo Burnham'],['Bo Burnham'],8.340613476866316
tm245671,dangal,MOVIE,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",2016,PG,161,"Action, Drama, Sport",In,0.0,8.4,180247.0,14.572,8.0,"['Aamir Khan', 'Fatima Sana Shaikh', 'Sanya Malhotra', 'Sakshi Tanwar', 'Aparshakti Khurana', 'Zaira Wasim', 'Suhani Bhatnagar', 'Girish Kulkarni', 'Vivan Bhatena', 'Ritwik Sahore', 'Ravi Aneja', 'Anurag Arora', 'Mahesh Balraj', 'Anmol Charan', 'Karamveer Choudhary', 'Ishika Gagneja', 'Badrul Islam', 'Jagbir', 'Olamilekan Akanbi Jason', 'Sumit Khanna', 'Meenu Prajapati', 'Ansh Rathore', 'Shishir Sharma', 'Gurpreet Toti']",['Nitesh Tiwari'],8.313172941531057
ts20837,outlander,SHOW,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",2014,TV-MA,60,"Scifi, Drama, Fantasy, Romance",Us,6.0,8.4,152435.0,238.679,8.2,"['Caitríona Balfe', 'Sam Heughan', 'Sophie Skelton', 'Richard Rankin', 'Mark Lewis Jones', 'John Bell', 'César Domboy', 'Lauren Lyle', ""Caitlin O'Ryan""]",[],8.29801704695719
tm84618,taxi driver,MOVIE,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action, attempting to save a preadolescent prostitute in the process.",1976,R,113,"Crime, Drama",Us,0.0,8.3,795222.0,27.612,8.2,"['Robert De Niro', 'Jodie Foster', 'Albert Brooks', 'Harvey Keitel', 'Cybill Shepherd', 'Peter Boyle', 'Leonard Harris', 'Diahnne Abbott', 'Gino Ardito', 'Martin Scorsese', 'Murray Moston', 'Richard Higgs', 'Bill Minkin', 'Bob Maroff', 'Victor Argo', 'Joe Spinell', 'Robinson Frank Adu', 'Brenda Dickson', 'Norman Matlock', 'Harry Northup', 'Harlan Cary Poe', 'Steven Prince', 'Peter Savage', 'Nicholas Shields', 'Ralph S. Singleton', 'Annie Gagen', 'Carson Grant', 'Mary-Pat Green', 'Debbi Morgan', 'Don Stroud', 'Copper Cunningham', 'Garth Avery', 'Nat Grant', 'Billie Perkins', 'Catherine Scorsese', 'Charles Scorsese']",['Martin Scorsese'],8.280602092134382
tm22327,full metal jacket,MOVIE,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,1987,R,116,"Drama, War","Gb, Us",0.0,8.3,723306.0,36.502,8.1,"['Matthew Modine', 'Adam Baldwin', ""Vincent D'Onofrio"", 'R. Lee Ermey', 'Dorian Harewood', 'Arliss Howard', 'Kevyn Major Howard', ""Ed O'Ross"", 'John Terry', 'Bruce Boa', 'Kieron Jecchinis', 'Jon Stafford', 'Tim Colceri', 'Peter Edmund', 'Kirk Taylor', 'Ian Tyler', 'Gary Landon Mills', 'Sal Lopez', 'Papillon Soo', 'Ngoc Le', 'Tan Hung Francione', ""Marcus D'Amico"", 'Costas Dino Chimona', 'Keith Hodiak', 'Peter Merrill', 'Herbert Norville', 'Gil Kopel', 'Philip Bailey', 'Robert E. Hartenberger', 'Steve Hudson', 'John Curtis', 'Chris Maybach', 'Gary Smith', 'Michael Anthony Williams', 'John Wilson', 'Tony Carey', 'Vivian Kubrick', 'Stanley Kubrick', 'David Palffy', 'John Ward', 'David George']",['Stanley Kubrick'],8.278691639792209
ts20457,the legend of korra,SHOW,"Avatar Korra, a headstrong, rebellious, feisty young woman who continually challenges and breaks with tradition, is on her quest to become a fully realized Avatar. In this story, the Avatar struggles to find balance within herself.",2012,TV-Y7,23,"Action, Scifi, Comedy, Drama, Family, Fantasy, Animation",Us,4.0,8.4,117464.0,63.789,8.3,"['Janet Varney', 'David Faustino', 'P.J. Byrne', 'Seychelle Gabriel', 'J.K. Simmons', 'Maria Bamford', 'Kiernan Shipka', 'Darcy Rose Byrnes', 'Logan Wells', 'Dee Bradley Baker', 'Dee Bradley Baker', 'Mindy Sterling', 'Greg Baldwin']",[],8.269339107949614
ts56768,money heist,SHOW,An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.,2017,TV-MA,50,"Crime, Drama, Thriller, Action, European",Es,5.0,8.3,450797.0,1.4,0.0,"['Álvaro Morte', 'Pedro Alonso', 'Úrsula Corberó', 'Itziar Ituño', 'Jaime Lorente', 'Miguel Herrán', 'Esther Acebo', 'Najwa Nimri', 'Rodrigo de la Serna', 'Darko Peric', 'Hovik Keuchkerian', 'Luka Peroš', 'Belén Cuesta', 'Enrique Arce', 'Fernando Cayo']",[],8.266004763309256
ts20983,neon genesis evangelion,SHOW,"At the turn of the century, the Angels returned to Earth, seeking to wipe out humanity in an apocalyptic fury. Devastated, mankind's last remnants moved underground to wait for the day when the Angels would come back to finish the job. Fifteen years later, that day has come... but this time, humanity is ready to fight back with terrifying bio-mechanical weapons known as the Evangelions. Watch as Shinji, Rei, Asuka and the rest of the mysterious shadow agency Nerv battle to save earth from total annihilation.",1995,TV-14,24,"Scifi, Action, Drama, Thriller, Fantasy, Animation",Jp,1.0,8.5,64727.0,51.993,8.6,"['Megumi Ogata', 'Kotono Mitsuishi', 'Megumi Hayashibara', 'Yuko Miyamura', 'Yuriko Yamaguchi', 'Fumihiko Tachiki', 'Motomu Kiyokawa', 'Miki Nagasawa']",[],8.263503666915602
tm180542,once upon a time in america,MOVIE,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",1984,R,229,"Drama, Crime, European","Us, It",0.0,8.3,342335.0,21.322,8.4,"['Robert De Niro', 'James Woods', 'Elizabeth McGovern', 'Joe Pesci', 'Tuesday Weld', 'Burt Young', 'Treat Williams', 'Danny Aiello', 'Richard Bright', 'James Hayden', 'William Forsythe', 'Darlanne Fluegel', 'Larry Rapp', 'Olga Karlatos', 'Frank Gio', 'Jennifer Connelly', 'Scott Schutzman Tiler', 'Rusty Jacobs', 'Brian Bloom', 'Mike Monetti', 'Adrian Curran', 'Julie Cohen', 'Noah Moazezi', 'James Russo', 'Clem Caserta', 'Frank Sisto', 'Jerry Strivelli', 'Mike Gendel', 'Sandra Solberg', 'Margherita Pace', 'Paul Herman', 'Bruno Iannone', 'Bruno Bilotta', 'Ray Dittrich', 'Richard Foronjy', 'Mario Brega', 'Angelo Florio', 'Marcia Jean Kurtz', 'Gerard Murphy', 'Dutch Miller', 'Robert Harper', 'Amy Ryder', 'Karen Shallo', 'Frankie Caserta', 'Joey Marzella', 'Marvin Scott', 'Ann Neville', 'Joey Faye', 'Linda Ipanema', 'Tandy Cronyn', 'Richard Zobel', 'Baxter Harris', 'Arnon Milchan', 'Marty Licata', 'Estelle Harris', 'Gerritt Debeer', 'Alexander Godfrey', 'Cliff Cudney', 'Paul Farentino', 'Bruce Bahrenburg', 'Mort Freeman', 'Massimo Liti', 'Jay Zeely', 'Salvatore Billa', 'Greg Anthony', 'Scott Coffey', 'Matteo Cafiso', 'Nunzio Giuliani', 'Nelson Camp', 'Dario Iori', 'Ole Jorgensen', 'Francesca Leone', 'Chuck Low', 'Ron Nummi', 'Ryan Paris', 'Nicola Roberto', 'Gianni Sanjust', 'Alex Serra', 'Susan Spafford', 'Mark Frazer', 'Maria Pia Monicelli', 'Louise Fletcher']",['Sergio Leone'],8.255446793810522
ts221904,unbelievable,SHOW,"A teenager is charged with lying about her rape allegation, but two determined investigative female detectives discover a far more sinister truth.",2019,TV-MA,48,"Drama, Crime",Us,1.0,8.4,95658.0,26.019,8.1,"['Kaitlyn Dever', 'Toni Collette', 'Merritt Wever']",[],8.24155729691905
ts82915,sex education,SHOW,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,2019,TV-MA,52,"Drama, Comedy",Gb,4.0,8.3,251168.0,309.755,8.4,"['Asa Butterfield', 'Gillian Anderson', 'Ncuti Gatwa', 'Emma Mackey', 'Connor Swindells', 'Kedar Williams-Stirling', 'Alistair Petrie', 'Mimi Keene', 'Aimee Lou Wood', 'Chaneil Kular', 'Simone Ashley', 'Tanya Reynolds', 'Patricia Allison', 'Mikael Persbrandt', 'Rakhee Thakrar', 'Jemima Kirke', 'Anne-Marie Duff']",[],8.239707478485466
ts20305,naruto,SHOW,"In another world, ninja are the ultimate power, and in the Village Hidden in the Leaves live the stealthiest ninja in the land. Twelve years earlier, the fearsome Nine-Tailed Fox terrorized the village and claimed many lives before it was subdued and its spirit sealed within the body of a baby boy. That boy, Naruto Uzumaki, has grown up to become a ninja-in-training who's more interested in pranks than in studying ninjutsu.. but Naruto is determined to become the greatest ninja ever!",2002,TV-PG,23,"Scifi, Comedy, Animation, Action, Fantasy, Thriller",Jp,6.0,8.4,93980.0,362.73,8.4,"['Junko Takeuchi', 'Noriaki Sugiyama', 'Chie Nakamura', 'Kazuhiko Inoue', 'Hidekatsu Shibata', 'Kōichi Tōchika', 'Yōichi Masukawa', 'Masashi Ebara', 'Yukari Tamura', 'Ryoka Yuzuki', 'Showtaro Morikubo', 'Kentaro Ito', 'Shinji Kawada', 'Nana Mizuki', 'Kohsuke Toriumi', 'Hideo Ishikawa', 'Tomoyuki Dan', 'Akira Ishida', 'Toshihiko Seki', 'Nobutoshi Canna', 'Kujira', 'Hochu Otsuka', 'Keiko Nemoto', 'Rumi Rakugou', 'Romi Park', 'Jurota Kosugi', 'Kouyori Katase', 'Masako Katsuki']",['Hayato Date'],8.238921768302601
ts22267,trailer park boys,SHOW,Follow the booze-fueled misadventures of three longtime pals and petty serial criminals who run scams from their Nova Scotia trailer park.,2001,TV-MA,25,"Comedy, Crime",Ca,12.0,8.6,41791.0,26.26,8.0,"['John Paul Tremblay', 'Robb Wells', 'John Dunsworth', 'Patrick Roach', 'Sarah Dunsworth', 'Tyrone Parsons', 'Mike Smith']",[],8.237929514732894
ts22176,stargate sg-1,SHOW,"The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of such devices on a multitude of planets. SG-1 is an elite Air Force special operations team, one of more than two dozen teams from Earth who explore the galaxy and defend against alien threats such as the Goa'uld, Replicators, and the Ori.",1997,TV-PG,44,"Scifi, Drama, Action","Us, Ca",10.0,8.4,90196.0,167.57,8.2,"['Ben Browder', 'Amanda Tapping', 'Christopher Judge', 'Michael Shanks', 'Claudia Black', 'Beau Bridges']",[],8.23264414014079
tm83786,like stars on earth,MOVIE,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",2007,PG,165,"Drama, Family",In,0.0,8.3,188234.0,12.931,8.0,"['Darsheel Safary', 'Aamir Khan', 'Tisca Chopra', 'Vipin Sharma', 'Tanay Chheda', 'Sachet Engineer', 'Girija Oak', 'Bugs Bhargava', 'Shankar Sachdev', 'Lalita Lajmi', 'Ravi Khanvilkar', 'Meghna Malik', 'M. K. Raina']",['Aamir Khan'],8.220261925992816
ts82526,narcos: mexico,SHOW,See the rise of the Guadalajara Cartel as an American DEA agent learns the danger of targeting narcos in 1980s Mexico.,2018,TV-MA,56,"Drama, Crime",Us,3.0,8.4,80902.0,58.895,7.9,"['Scoot McNairy', 'José María Yázpik', 'Luis Gerardo Méndez', 'Matt Letscher', 'Luisa Maria Rubino', 'Alfonso Dosal', 'Mayra Hermosillo', 'Manuel Masalva', 'Alejandro Edda', 'Gorka Lasaosa', 'Alberto Guerra', 'Claudio Roca', 'Claudio Roca']",[],8.214928817116514
ts223537,maid,SHOW,"Inspired by the powerful New York Times best-selling memoir Maid: Hard Work, Low Pay, and a Mother's Will to Survive by Stephanie Land, Maid will chronicle a single mother who turns to housekeeping to - barely - make ends meet as she battles against poverty, homelessness, and bureaucracy.",2021,TV-MA,54,"Drama, Comedy",Us,1.0,8.4,74955.0,0.6,7.9,"['Margaret Qualley', 'Nick Robinson', 'Anika Noni Rose', 'Andie MacDowell', 'Tracy Vilar', 'Billy Burke', 'Rylea Nevaeh Whittet']",[],8.201482537510293
ts88613,formula 1: drive to survive,SHOW,"Drivers, managers and team owners live life in the fast lane -- both on and off the track -- during one cutthroat season of Formula 1 racing.",2019,TV-MA,38,"Documentation, Sport",Gb,6.0,8.6,36661.0,40.216,8.4,"['Max Verstappen', 'Lewis Hamilton', 'Valtteri Bottas', 'Sergio Pérez', 'Carlos Sainz Jr.', 'Lando Norris', 'Charles Leclerc', 'Daniel Ricciardo', 'Pierre Gasly', 'Fernando Alonso', 'Esteban Ocon', 'Sebastian Vettel', 'Lance Stroll', 'Yuki Tsunoda', 'George Russell', 'Kimi Räikkönen', 'Nicholas Latifi', 'Antonio Giovinazzi', 'Mick Schumacher', 'Nikita Mazepin']",[],8.195288003462657
